timestamp,service,level,code,endpoint,duration_ms,request_id,message
2026-07-14T18:59:57.000Z,tracking,INFO,OK,/orders/ORD-1055/tracking,96,req-0005809,request completed
2026-07-14T19:04:58.000Z,documents,INFO,OK,/orders/ORD-1024/documents,109,req-0001864,request completed
2026-07-14T19:05:07.000Z,reporting,INFO,OK,/reports/volume,92,req-0001527,request completed
2026-07-14T19:05:15.000Z,reporting,INFO,OK,/reports/volume,51,req-0003042,request completed
2026-07-14T19:08:38.000Z,orders,INFO,OK,/orders/ORD-1024,71,req-0002139,request completed
2026-07-14T19:19:15.000Z,notifications,INFO,OK,queue_worker,90,req-0003470,request completed
2026-07-14T19:22:32.000Z,orders,INFO,OK,/orders/ORD-1081,101,req-0003661,request completed
2026-07-14T19:24:28.000Z,orders,INFO,OK,/orders/ORD-1024,22,req-0001540,request completed
2026-07-14T19:26:59.000Z,reporting,INFO,OK,/reports/volume,63,req-0002124,request completed
2026-07-14T19:36:16.000Z,api,INFO,OK,/login,102,req-0003813,request completed
2026-07-14T19:43:49.000Z,api,INFO,OK,/orders/ORD-1024,59,req-0001558,request completed
2026-07-14T19:50:08.000Z,api,INFO,OK,/orders/ORD-1055/tracking,29,req-0004798,request completed
2026-07-14T19:51:04.000Z,api,INFO,OK,/health,35,req-0003821,request completed
2026-07-14T19:58:50.000Z,tracking,INFO,OK,/orders/ORD-1055/tracking,117,req-0005820,request completed
2026-07-14T20:04:39.000Z,notifications,INFO,OK,/notifications/test,24,req-0000643,request completed
2026-07-14T20:17:36.000Z,documents,INFO,OK,/orders/ORD-1024/documents,80,req-0003986,request completed
2026-07-14T20:26:57.000Z,documents,INFO,OK,/orders/ORD-1055/documents/label.pdf,120,req-0003100,request completed
2026-07-14T20:28:53.000Z,auth,INFO,OK,/token/refresh,83,req-0002698,request completed
2026-07-14T20:34:46.000Z,api,INFO,OK,/login,42,req-0006030,request completed
2026-07-14T20:38:45.000Z,documents,INFO,OK,/orders/ORD-1024/documents,67,req-0003439,request completed
2026-07-14T20:38:57.000Z,reporting,INFO,OK,/reports/status,69,req-0001910,request completed
2026-07-14T20:52:58.000Z,orders,INFO,OK,/orders/ORD-1024,75,req-0005595,request completed
2026-07-14T21:10:02.000Z,api,INFO,OK,/orders/ORD-1024,79,req-0002189,request completed
2026-07-14T21:18:57.000Z,orders,INFO,OK,/orders/ORD-1081,44,req-0005185,request completed
2026-07-14T21:33:07.000Z,reporting,INFO,OK,/reports/status,94,req-0000294,request completed
2026-07-14T21:48:50.000Z,tracking,INFO,OK,/orders/ORD-1055/tracking,76,req-0002280,request completed
2026-07-14T21:51:43.000Z,auth,INFO,OK,/login,108,req-0003156,request completed
2026-07-14T21:57:02.000Z,reporting,INFO,OK,/reports/volume,20,req-0000819,request completed
2026-07-14T22:05:10.000Z,reporting,INFO,OK,/reports/volume,31,req-0000858,request completed
2026-07-14T22:14:54.000Z,reporting,INFO,OK,/reports/volume,104,req-0000396,request completed
2026-07-14T22:22:45.000Z,orders,INFO,OK,/orders/ORD-1081,115,req-0001748,request completed
2026-07-14T22:26:25.000Z,orders,INFO,OK,/orders/ORD-1081,107,req-0005324,request completed
2026-07-14T22:27:09.000Z,reporting,INFO,OK,/reports/status,87,req-0003261,request completed
2026-07-14T22:27:23.000Z,api,INFO,OK,/reports/volume,52,req-0005424,request completed
2026-07-14T22:44:49.000Z,auth,INFO,OK,/token/refresh,53,req-0001062,request completed
2026-07-14T22:45:20.000Z,api,INFO,OK,/services,38,req-0005080,request completed
2026-07-14T22:57:46.000Z,orders,INFO,OK,/orders/ORD-1024,28,req-0002551,request completed
2026-07-14T23:05:52.000Z,orders,INFO,OK,/orders/ORD-1055,73,req-0003952,request completed
2026-07-14T23:07:25.000Z,tracking,INFO,OK,/orders/ORD-1024/tracking,55,req-0003017,request completed
2026-07-14T23:14:58.000Z,documents,INFO,OK,/orders/ORD-1055/documents/label.pdf,21,req-0001870,request completed
2026-07-14T23:22:53.000Z,api,INFO,OK,/reports/volume,20,req-0005996,request completed
2026-07-14T23:29:43.000Z,orders,INFO,OK,/orders/ORD-1081,20,req-0004385,request completed
2026-07-14T23:47:02.000Z,notifications,INFO,OK,queue_worker,116,req-0003606,request completed
2026-07-14T23:56:30.000Z,reporting,INFO,OK,/reports/volume,46,req-0003988,request completed
2026-07-15T00:06:22.000Z,api,INFO,OK,/login,68,req-0004005,request completed
2026-07-15T00:07:05.000Z,documents,INFO,OK,/orders/ORD-1024/documents,28,req-0003782,request completed
2026-07-15T00:16:02.000Z,auth,INFO,OK,/token/refresh,43,req-0004698,request completed
2026-07-15T00:17:10.000Z,api,INFO,OK,/orders/ORD-1055/tracking,90,req-0006074,request completed
2026-07-15T00:52:15.000Z,documents,INFO,OK,/orders/ORD-1055/documents/label.pdf,73,req-0001326,request completed
2026-07-15T00:56:58.000Z,documents,INFO,DOC-404,/orders/ORD-1055/documents/label.pdf,117,req-0005975,requested optional document not found
2026-07-15T01:02:29.000Z,reporting,INFO,OK,/reports/status,97,req-0006091,request completed
2026-07-15T01:05:12.000Z,orders,INFO,OK,/orders/ORD-1024,83,req-0005755,request completed
2026-07-15T01:07:49.000Z,api,INFO,OK,/orders/ORD-1055/tracking,63,req-0004184,request completed
2026-07-15T01:23:07.000Z,documents,INFO,OK,/orders/ORD-1024/documents,65,req-0005510,request completed
2026-07-15T01:25:52.000Z,notifications,INFO,OK,queue_worker,48,req-0001679,request completed
2026-07-15T01:33:08.000Z,api,INFO,OK,/orders/ORD-1024,32,req-0001417,request completed
2026-07-15T01:46:48.000Z,auth,INFO,OK,/login,86,req-0004754,request completed
2026-07-15T01:54:14.000Z,auth,INFO,OK,/token/refresh,63,req-0000484,request completed
2026-07-15T01:57:09.000Z,api,INFO,OK,/orders/ORD-1055/tracking,37,req-0001488,request completed
2026-07-15T02:13:44.000Z,tracking,INFO,OK,/orders/ORD-1055/tracking,51,req-0001613,request completed
2026-07-15T02:19:12.000Z,tracking,INFO,OK,/orders/ORD-1024/tracking,115,req-0000429,request completed
2026-07-15T02:24:06.000Z,documents,INFO,OK,/orders/ORD-1055/documents/label.pdf,104,req-0004065,request completed
2026-07-15T03:02:37.000Z,orders,INFO,OK,/orders/ORD-1024,59,req-0002169,request completed
2026-07-15T03:23:44.000Z,orders,INFO,OK,/orders/ORD-1024,115,req-0001137,request completed
2026-07-15T03:31:31.000Z,orders,INFO,OK,/orders/ORD-1055,26,req-0003773,request completed
2026-07-15T03:46:56.000Z,api,INFO,OK,/login,46,req-0002665,request completed
2026-07-15T03:48:59.000Z,orders,INFO,OK,/orders/ORD-1024,68,req-0006032,request completed
2026-07-15T04:08:59.000Z,reporting,INFO,OK,/reports/volume,91,req-0003445,request completed
2026-07-15T04:17:42.000Z,api,INFO,OK,/services,55,req-0004185,request completed
2026-07-15T04:29:34.000Z,notifications,INFO,OK,queue_worker,42,req-0001052,request completed
2026-07-15T04:32:13.000Z,orders,INFO,OK,/orders/ORD-1024,88,req-0001529,request completed
2026-07-15T04:32:13.000Z,api,INFO,OK,/health,47,req-0001790,request completed
2026-07-15T04:37:05.000Z,orders,INFO,OK,/orders/ORD-1081,108,req-0000867,request completed
2026-07-15T04:37:23.000Z,reporting,INFO,OK,/reports/status,18,req-0006059,request completed
2026-07-15T04:40:12.000Z,api,INFO,OK,/orders/ORD-1024,97,req-0000892,request completed
2026-07-15T04:40:39.000Z,api,INFO,OK,/orders/ORD-1024,18,req-0001714,request completed
2026-07-15T04:44:44.000Z,api,INFO,OK,/reports/volume,115,req-0004077,request completed
2026-07-15T04:47:19.000Z,notifications,INFO,OK,/notifications/test,78,req-0004549,request completed
2026-07-15T04:49:29.000Z,reporting,INFO,OK,/reports/volume,53,req-0003851,request completed
2026-07-15T05:02:49.000Z,tracking,INFO,OK,/orders/ORD-1055/tracking,22,req-0001186,request completed
2026-07-15T05:11:21.000Z,auth,INFO,OK,/login,89,req-0002859,request completed
2026-07-15T05:20:50.000Z,auth,INFO,OK,/token/refresh,109,req-0000840,request completed
2026-07-15T05:43:12.000Z,documents,INFO,OK,/orders/ORD-1024/documents,79,req-0000901,request completed
2026-07-15T05:43:34.000Z,api,INFO,OK,/services,89,req-0004197,request completed
2026-07-15T05:57:28.000Z,orders,INFO,OK,/orders/ORD-1055,66,req-0006019,request completed
2026-07-15T05:59:58.000Z,orders,INFO,OK,/orders/ORD-1055,58,req-0001235,request completed
2026-07-15T06:06:41.000Z,orders,INFO,OK,/orders/ORD-1024,86,req-0001209,request completed
2026-07-15T06:09:03.000Z,orders,INFO,OK,/orders/ORD-1055,95,req-0004638,request completed
2026-07-15T06:10:22.000Z,api,INFO,OK,/login,85,req-0000762,request completed
2026-07-15T06:14:33.000Z,api,INFO,OK,/services,34,req-0004999,request completed
2026-07-15T06:24:08.000Z,api,INFO,OK,/reports/volume,19,req-0006037,request completed
2026-07-15T06:26:06.000Z,api,INFO,OK,/reports/volume,108,req-0003403,request completed
2026-07-15T06:29:14.000Z,auth,INFO,OK,/login,91,req-0000312,request completed
2026-07-15T06:38:02.000Z,tracking,WARN,TRK-206,/orders/ORD-1024/tracking,211,req-0004539,partial carrier events returned
2026-07-15T06:40:56.000Z,orders,INFO,OK,/orders/ORD-1081,77,req-0003295,request completed
2026-07-15T06:54:52.000Z,auth,WARN,AUTH-401,/login,78,req-0002652,invalid credentials
2026-07-15T06:56:05.000Z,api,INFO,OK,/login,93,req-0001697,request completed
2026-07-15T07:13:27.000Z,orders,INFO,OK,/orders/ORD-1024,32,req-0004427,request completed
2026-07-15T07:28:15.000Z,tracking,INFO,OK,/orders/ORD-1055/tracking,36,req-0004662,request completed
2026-07-15T07:29:50.000Z,reporting,INFO,OK,/reports/status,67,req-0002815,request completed
2026-07-15T07:39:34.000Z,orders,INFO,OK,/orders/ORD-1055,95,req-0003804,request completed
2026-07-15T08:10:01.000Z,reporting,INFO,OK,/reports/status,36,req-0003310,request completed
2026-07-15T08:10:24.000Z,documents,INFO,OK,/orders/ORD-1055/documents/label.pdf,119,req-0003679,request completed
2026-07-15T08:12:36.000Z,documents,INFO,OK,/orders/ORD-1055/documents/label.pdf,41,req-0005109,request completed
2026-07-15T08:16:17.000Z,tracking,INFO,OK,/orders/ORD-1024/tracking,75,req-0001799,request completed
2026-07-15T08:18:23.000Z,orders,INFO,OK,/orders/ORD-1055,114,req-0004377,request completed
2026-07-15T08:24:32.000Z,auth,INFO,OK,/token/refresh,48,req-0005356,request completed
2026-07-15T08:31:08.000Z,orders,INFO,OK,/orders/ORD-1081,26,req-0002446,request completed
2026-07-15T08:35:59.000Z,orders,INFO,OK,/orders/ORD-1055,46,req-0003400,request completed
2026-07-15T08:41:39.000Z,notifications,INFO,OK,/notifications/test,99,req-0003000,request completed
2026-07-15T08:47:31.000Z,documents,INFO,OK,/orders/ORD-1024/documents,65,req-0004446,request completed
2026-07-15T09:14:37.000Z,notifications,INFO,OK,queue_worker,83,req-0001744,request completed
2026-07-15T09:34:01.000Z,orders,INFO,OK,/orders/ORD-1055,31,req-0006024,request completed
2026-07-15T09:36:51.000Z,documents,INFO,OK,/orders/ORD-1055/documents/label.pdf,76,req-0001868,request completed
2026-07-15T09:52:31.000Z,tracking,INFO,OK,/orders/ORD-1024/tracking,32,req-0005597,request completed
2026-07-15T09:53:13.000Z,orders,INFO,OK,/orders/ORD-1081,87,req-0000822,request completed
2026-07-15T09:57:44.000Z,api,INFO,OK,/reports/volume,27,req-0001485,request completed
2026-07-15T09:59:17.000Z,api,INFO,OK,/orders/ORD-1055/tracking,45,req-0000937,request completed
2026-07-15T10:13:37.000Z,auth,INFO,OK,/token/refresh,86,req-0004561,request completed
2026-07-15T10:14:23.000Z,documents,INFO,OK,/orders/ORD-1055/documents/label.pdf,41,req-0003726,request completed
2026-07-15T10:16:49.000Z,reporting,INFO,OK,/reports/status,73,req-0000136,request completed
2026-07-15T10:31:14.000Z,orders,INFO,OK,/orders/ORD-1024,62,req-0005505,request completed
2026-07-15T10:38:11.000Z,orders,INFO,OK,/orders/ORD-1024,88,req-0001764,request completed
2026-07-15T10:39:05.000Z,notifications,INFO,OK,/notifications/test,23,req-0001465,request completed
2026-07-15T10:41:37.000Z,notifications,INFO,OK,/notifications/test,48,req-0003849,request completed
2026-07-15T10:43:27.000Z,documents,INFO,OK,/orders/ORD-1055/documents/label.pdf,46,req-0001182,request completed
2026-07-15T10:45:44.000Z,orders,INFO,OK,/orders/ORD-1024,116,req-0004304,request completed
2026-07-15T10:48:09.000Z,documents,INFO,OK,/orders/ORD-1024/documents,99,req-0005752,request completed
2026-07-15T10:50:38.000Z,reporting,INFO,OK,/reports/status,20,req-0000510,request completed
2026-07-15T11:10:57.000Z,notifications,INFO,OK,queue_worker,71,req-0004530,request completed
2026-07-15T11:36:58.000Z,documents,INFO,OK,/orders/ORD-1024/documents,45,req-0004243,request completed
2026-07-15T11:58:40.000Z,tracking,INFO,OK,/orders/ORD-1024/tracking,75,req-0002756,request completed
2026-07-15T12:02:02.000Z,orders,INFO,OK,/orders/ORD-1055,71,req-0001932,request completed
2026-07-15T12:04:54.000Z,api,INFO,OK,/services,68,req-0000342,request completed
2026-07-15T12:05:06.000Z,orders,INFO,OK,/orders/ORD-1055,102,req-0002833,request completed
2026-07-15T12:09:42.000Z,auth,INFO,OK,/login,39,req-0004363,request completed
2026-07-15T12:18:51.000Z,auth,INFO,OK,/login,39,req-0001322,request completed
2026-07-15T12:19:22.000Z,reporting,INFO,OK,/reports/status,98,req-0001482,request completed
2026-07-15T12:21:28.000Z,reporting,INFO,OK,/reports/volume,67,req-0004031,request completed
2026-07-15T12:30:43.000Z,tracking,INFO,OK,/orders/ORD-1024/tracking,120,req-0003714,request completed
2026-07-15T12:38:12.000Z,notifications,INFO,OK,queue_worker,86,req-0003191,request completed
2026-07-15T12:51:12.000Z,api,INFO,OK,/orders/ORD-1055/tracking,105,req-0004298,request completed
2026-07-15T12:55:22.000Z,notifications,INFO,OK,queue_worker,98,req-0005768,request completed
2026-07-15T13:11:22.000Z,api,INFO,OK,/orders/ORD-1024,102,req-0005863,request completed
2026-07-15T13:23:43.000Z,api,INFO,OK,/login,28,req-0000371,request completed
2026-07-15T13:42:26.000Z,api,INFO,OK,/services,18,req-0005627,request completed
2026-07-15T13:42:51.000Z,reporting,INFO,OK,/reports/volume,72,req-0002376,request completed
2026-07-15T13:43:08.000Z,documents,INFO,OK,/orders/ORD-1024/documents,63,req-0000307,request completed
2026-07-15T13:44:39.000Z,auth,INFO,OK,/login,63,req-0005182,request completed
2026-07-15T14:05:25.000Z,tracking,INFO,OK,/orders/ORD-1024/tracking,77,req-0004970,request completed
2026-07-15T14:05:41.000Z,reporting,INFO,OK,/reports/volume,96,req-0003174,request completed
2026-07-15T14:12:53.000Z,notifications,INFO,OK,/notifications/test,105,req-0001644,request completed
2026-07-15T14:23:38.000Z,reporting,INFO,OK,/reports/volume,99,req-0001108,request completed
2026-07-15T14:28:04.000Z,orders,INFO,OK,/orders/ORD-1024,23,req-0002825,request completed
2026-07-15T14:29:14.000Z,api,INFO,OK,/health,34,req-0000261,request completed
2026-07-15T14:30:03.000Z,api,INFO,OK,/health,113,req-0004617,request completed
2026-07-15T14:33:38.000Z,auth,INFO,OK,/login,92,req-0002158,request completed
2026-07-15T14:43:09.000Z,documents,INFO,OK,/orders/ORD-1024/documents,34,req-0003026,request completed
2026-07-15T14:52:54.000Z,reporting,INFO,OK,/reports/volume,69,req-0000793,request completed
2026-07-15T14:53:25.000Z,auth,INFO,OK,/token/refresh,23,req-0000887,request completed
2026-07-15T15:04:04.000Z,auth,INFO,OK,/login,65,req-0001133,request completed
2026-07-15T15:04:41.000Z,orders,INFO,OK,/orders/ORD-1024,116,req-0001541,request completed
2026-07-15T15:12:11.000Z,orders,INFO,OK,/orders/ORD-1081,83,req-0000103,request completed
2026-07-15T15:22:18.000Z,orders,INFO,OK,/orders/ORD-1055,71,req-0005244,request completed
2026-07-15T15:25:36.000Z,tracking,INFO,OK,/orders/ORD-1055/tracking,101,req-0000160,request completed
2026-07-15T15:35:27.000Z,notifications,INFO,OK,queue_worker,28,req-0004813,request completed
2026-07-15T15:36:21.000Z,orders,INFO,OK,/orders/ORD-1081,119,req-0002973,request completed
2026-07-15T15:42:39.000Z,api,INFO,OK,/reports/volume,30,req-0005259,request completed
2026-07-15T15:48:57.000Z,api,INFO,OK,/reports/volume,113,req-0003825,request completed
2026-07-15T15:53:35.000Z,tracking,INFO,OK,/orders/ORD-1024/tracking,116,req-0001944,request completed
2026-07-15T15:56:15.000Z,orders,INFO,OK,/orders/ORD-1055,39,req-0004161,request completed
2026-07-15T16:07:50.000Z,documents,INFO,OK,/orders/ORD-1024/documents,112,req-0003251,request completed
2026-07-15T16:13:28.000Z,documents,INFO,OK,/orders/ORD-1055/documents/label.pdf,76,req-0001063,request completed
2026-07-15T16:29:17.000Z,orders,INFO,OK,/orders/ORD-1024,91,req-0002406,request completed
2026-07-15T16:30:01.000Z,api,INFO,OK,/services,24,req-0001311,request completed
2026-07-15T16:30:59.000Z,orders,INFO,OK,/orders/ORD-1081,75,req-0004619,request completed
2026-07-15T16:51:36.000Z,tracking,INFO,OK,/orders/ORD-1024/tracking,18,req-0000001,request completed
2026-07-15T16:56:49.000Z,notifications,INFO,OK,/notifications/test,31,req-0004996,request completed
2026-07-15T16:58:09.000Z,tracking,INFO,OK,/orders/ORD-1055/tracking,113,req-0004053,request completed
2026-07-15T17:00:05.000Z,notifications,INFO,OK,queue_worker,114,req-0000964,request completed
2026-07-15T17:00:35.000Z,auth,INFO,OK,/token/refresh,51,req-0004081,request completed
2026-07-15T17:13:32.000Z,reporting,INFO,OK,/reports/status,119,req-0000995,request completed
2026-07-15T17:16:16.000Z,documents,INFO,OK,/orders/ORD-1055/documents/label.pdf,84,req-0000052,request completed
2026-07-15T17:26:37.000Z,tracking,INFO,OK,/orders/ORD-1024/tracking,80,req-0004299,request completed
2026-07-15T17:27:47.000Z,orders,INFO,OK,/orders/ORD-1055,112,req-0003750,request completed
2026-07-15T17:37:29.000Z,orders,INFO,OK,/orders/ORD-1081,55,req-0000313,request completed
2026-07-15T17:37:38.000Z,notifications,INFO,OK,/notifications/test,81,req-0003205,request completed
2026-07-15T17:41:43.000Z,api,INFO,OK,/orders/ORD-1024,86,req-0000069,request completed
2026-07-15T17:48:12.000Z,api,INFO,OK,/health,58,req-0003166,request completed
2026-07-15T17:49:51.000Z,documents,INFO,OK,/orders/ORD-1024/documents,98,req-0002384,request completed
2026-07-15T18:04:32.000Z,api,INFO,OK,/orders/ORD-1024,103,req-0003949,request completed
2026-07-15T18:19:08.000Z,documents,INFO,OK,/orders/ORD-1024/documents,106,req-0001746,request completed
2026-07-15T18:20:49.000Z,reporting,INFO,OK,/reports/volume,68,req-0005757,request completed
2026-07-15T18:45:28.000Z,auth,INFO,OK,/login,58,req-0004809,request completed
2026-07-15T18:47:03.000Z,tracking,INFO,OK,/orders/ORD-1055/tracking,35,req-0003047,request completed
2026-07-15T18:56:05.000Z,api,INFO,OK,/services,77,req-0000845,request completed
2026-07-15T18:56:38.000Z,tracking,INFO,OK,/orders/ORD-1024/tracking,94,req-0004346,request completed
2026-07-15T18:59:34.000Z,api,INFO,OK,/services,107,req-0000364,request completed
2026-07-15T19:00:06.000Z,api,INFO,OK,/login,55,req-0002709,request completed
2026-07-15T19:01:43.000Z,api,INFO,OK,/health,81,req-0001987,request completed
2026-07-15T19:13:12.000Z,api,INFO,OK,/orders/ORD-1055/tracking,57,req-0005454,request completed
2026-07-15T19:15:06.000Z,auth,INFO,OK,/login,119,req-0000606,request completed
2026-07-15T19:28:06.000Z,tracking,INFO,OK,/orders/ORD-1055/tracking,100,req-0001128,request completed
2026-07-15T19:29:59.000Z,tracking,INFO,OK,/orders/ORD-1024/tracking,69,req-0006089,request completed
2026-07-15T19:31:30.000Z,api,INFO,OK,/login,102,req-0005041,request completed
2026-07-15T19:31:43.000Z,orders,INFO,OK,/orders/ORD-1024,43,req-0005301,request completed
2026-07-15T20:00:09.000Z,api,INFO,OK,/orders/ORD-1055/tracking,30,req-0002891,request completed
2026-07-15T20:02:28.000Z,orders,INFO,OK,/orders/ORD-1055,79,req-0003192,request completed
2026-07-15T20:11:16.000Z,orders,INFO,OK,/orders/ORD-1081,66,req-0004440,request completed
2026-07-15T20:12:30.000Z,auth,INFO,OK,/login,76,req-0003128,request completed
2026-07-15T20:21:04.000Z,notifications,INFO,OK,/notifications/test,89,req-0003830,request completed
2026-07-15T20:34:18.000Z,auth,INFO,OK,/login,59,req-0005562,request completed
2026-07-15T20:39:42.000Z,api,INFO,OK,/login,59,req-0000081,request completed
2026-07-15T20:45:23.000Z,documents,INFO,OK,/orders/ORD-1055/documents/label.pdf,99,req-0004091,request completed
2026-07-15T21:20:46.000Z,auth,INFO,OK,/token/refresh,97,req-0000198,request completed
2026-07-15T21:21:45.000Z,auth,INFO,OK,/login,40,req-0002705,request completed
2026-07-15T21:28:08.000Z,api,INFO,OK,/health,87,req-0000669,request completed
2026-07-15T21:52:56.000Z,api,INFO,OK,/login,107,req-0003136,request completed
2026-07-15T21:56:25.000Z,tracking,INFO,OK,/orders/ORD-1055/tracking,27,req-0006149,request completed
2026-07-15T22:02:16.000Z,auth,INFO,OK,/token/refresh,45,req-0001603,request completed
2026-07-15T22:07:24.000Z,orders,INFO,OK,/orders/ORD-1055,74,req-0003258,request completed
2026-07-15T22:09:33.000Z,auth,INFO,OK,/login,57,req-0001937,request completed
2026-07-15T22:09:37.000Z,tracking,INFO,OK,/orders/ORD-1024/tracking,110,req-0004114,request completed
2026-07-15T22:12:02.000Z,notifications,INFO,OK,/notifications/test,27,req-0001416,request completed
2026-07-15T22:15:34.000Z,reporting,INFO,OK,/reports/volume,33,req-0000956,request completed
2026-07-15T22:20:13.000Z,orders,INFO,OK,/orders/ORD-1081,59,req-0005097,request completed
2026-07-15T22:22:18.000Z,tracking,INFO,OK,/orders/ORD-1055/tracking,120,req-0003357,request completed
2026-07-15T22:22:32.000Z,orders,INFO,OK,/orders/ORD-1055,39,req-0000495,request completed
2026-07-15T22:26:04.000Z,notifications,INFO,OK,queue_worker,34,req-0000284,request completed
2026-07-15T22:29:24.000Z,tracking,WARN,TRK-206,/orders/ORD-1055/tracking,225,req-0002217,partial carrier events returned
2026-07-15T22:31:21.000Z,api,INFO,OK,/health,116,req-0004594,request completed
2026-07-15T22:37:04.000Z,auth,INFO,OK,/token/refresh,95,req-0003740,request completed
2026-07-15T22:37:09.000Z,orders,INFO,OK,/orders/ORD-1055,42,req-0003434,request completed
2026-07-15T22:38:12.000Z,notifications,INFO,OK,queue_worker,67,req-0004142,request completed
2026-07-15T22:46:20.000Z,reporting,INFO,OK,/reports/status,24,req-0003197,request completed
2026-07-15T22:53:04.000Z,api,INFO,OK,/login,43,req-0001258,request completed
2026-07-15T22:54:06.000Z,orders,INFO,OK,/orders/ORD-1055,39,req-0000635,request completed
2026-07-15T23:13:28.000Z,documents,INFO,OK,/orders/ORD-1024/documents,28,req-0002945,request completed
2026-07-15T23:24:06.000Z,auth,INFO,OK,/token/refresh,68,req-0002316,request completed
2026-07-15T23:33:59.000Z,documents,INFO,OK,/orders/ORD-1055/documents/label.pdf,48,req-0001219,request completed
2026-07-15T23:42:01.000Z,tracking,INFO,OK,/orders/ORD-1024/tracking,27,req-0001654,request completed
2026-07-15T23:46:46.000Z,tracking,INFO,OK,/orders/ORD-1055/tracking,58,req-0003279,request completed
2026-07-16T00:04:55.000Z,auth,INFO,OK,/login,82,req-0002008,request completed
2026-07-16T00:29:59.000Z,orders,INFO,OK,/orders/ORD-1055,43,req-0004387,request completed
2026-07-16T00:39:13.000Z,reporting,INFO,OK,/reports/volume,50,req-0000083,request completed
2026-07-16T00:39:21.000Z,orders,INFO,OK,/orders/ORD-1081,98,req-0000941,request completed
2026-07-16T00:43:03.000Z,api,INFO,OK,/reports/volume,49,req-0001164,request completed
2026-07-16T01:05:21.000Z,api,INFO,OK,/orders/ORD-1055/tracking,89,req-0001641,request completed
2026-07-16T01:09:34.000Z,tracking,INFO,OK,/orders/ORD-1024/tracking,86,req-0000299,request completed
2026-07-16T01:14:59.000Z,api,INFO,OK,/reports/volume,30,req-0004611,request completed
2026-07-16T01:39:28.000Z,documents,INFO,OK,/orders/ORD-1055/documents/label.pdf,44,req-0002731,request completed
2026-07-16T01:45:36.000Z,reporting,INFO,OK,/reports/volume,29,req-0000775,request completed
2026-07-16T01:46:03.000Z,documents,INFO,OK,/orders/ORD-1024/documents,110,req-0006033,request completed
2026-07-16T01:49:29.000Z,api,INFO,OK,/health,70,req-0000121,request completed
2026-07-16T01:49:43.000Z,api,INFO,OK,/orders/ORD-1024,20,req-0002078,request completed
2026-07-16T02:06:11.000Z,tracking,INFO,OK,/orders/ORD-1055/tracking,96,req-0003328,request completed
2026-07-16T02:13:38.000Z,api,INFO,OK,/login,34,req-0001758,request completed
2026-07-16T02:20:24.000Z,api,INFO,OK,/reports/volume,63,req-0003846,request completed
2026-07-16T02:22:03.000Z,api,INFO,OK,/orders/ORD-1055/tracking,75,req-0003905,request completed
2026-07-16T02:26:17.000Z,reporting,INFO,OK,/reports/status,101,req-0005068,request completed
2026-07-16T02:35:55.000Z,reporting,INFO,OK,/reports/status,44,req-0003286,request completed
2026-07-16T02:41:02.000Z,api,INFO,OK,/health,99,req-0005528,request completed
2026-07-16T02:46:08.000Z,auth,INFO,OK,/token/refresh,72,req-0005639,request completed
2026-07-16T02:49:35.000Z,notifications,INFO,OK,/notifications/test,54,req-0000788,request completed
2026-07-16T02:50:02.000Z,documents,INFO,OK,/orders/ORD-1024/documents,94,req-0000871,request completed
2026-07-16T02:53:39.000Z,api,INFO,OK,/health,76,req-0002142,request completed
2026-07-16T03:03:21.000Z,auth,INFO,OK,/login,25,req-0000909,request completed
2026-07-16T03:08:49.000Z,orders,INFO,OK,/orders/ORD-1055,47,req-0000770,request completed
2026-07-16T03:11:23.000Z,api,INFO,OK,/orders/ORD-1055/tracking,94,req-0003182,request completed
2026-07-16T03:13:08.000Z,orders,INFO,OK,/orders/ORD-1024,38,req-0002921,request completed
2026-07-16T03:14:21.000Z,notifications,INFO,OK,/notifications/test,70,req-0003870,request completed
2026-07-16T03:14:32.000Z,tracking,INFO,OK,/orders/ORD-1055/tracking,47,req-0002447,request completed
2026-07-16T03:49:15.000Z,orders,INFO,OK,/orders/ORD-1055,120,req-0003223,request completed
2026-07-16T03:50:19.000Z,documents,INFO,OK,/orders/ORD-1055/documents/label.pdf,116,req-0004432,request completed
2026-07-16T03:51:31.000Z,notifications,INFO,OK,/notifications/test,53,req-0000078,request completed
2026-07-16T03:56:07.000Z,documents,INFO,OK,/orders/ORD-1055/documents/label.pdf,53,req-0001388,request completed
2026-07-16T04:09:20.000Z,auth,INFO,OK,/token/refresh,109,req-0001664,request completed
2026-07-16T04:25:35.000Z,tracking,INFO,OK,/orders/ORD-1055/tracking,33,req-0005884,request completed
2026-07-16T04:31:57.000Z,reporting,INFO,OK,/reports/status,77,req-0000591,request completed
2026-07-16T04:42:04.000Z,orders,INFO,OK,/orders/ORD-1081,27,req-0000020,request completed
2026-07-16T04:42:47.000Z,tracking,INFO,OK,/orders/ORD-1055/tracking,39,req-0006077,request completed
2026-07-16T04:47:09.000Z,documents,INFO,OK,/orders/ORD-1055/documents/label.pdf,88,req-0001314,request completed
2026-07-16T04:57:31.000Z,notifications,INFO,OK,/notifications/test,76,req-0005169,request completed
2026-07-16T04:59:54.000Z,api,INFO,OK,/orders/ORD-1024,96,req-0002261,request completed
2026-07-16T05:23:19.000Z,api,INFO,OK,/reports/volume,108,req-0001633,request completed
2026-07-16T05:24:12.000Z,api,INFO,OK,/login,103,req-0001096,request completed
